-16.,nan
-15.9921875,6.253818725163571021e-12
-15.984375,3.1970970243588594194e-12
-15.9765625,2.1796698766620859659e-12
-15.96875,1.6721061492670137774e-12
-15.9609375,1.3685209676269735234e-12
-15.953125,1.1669538873293649017e-12
-15.9453125,1.0237086354664320458e-12
-15.9375,9.1693804832914012936e-13
-15.9296875,8.3450571952445360185e-13
-15.921875,7.6913066134425074852e-13
-15.9140625,7.1618033471067707051e-13
-15.90625,6.7256716614745971525e-13
-15.8984375,6.3615436657335301788e-13
-15.890625,6.0541640112398881813e-13
-15.8828125,5.792352729730429895e-13
-15.875,5.5677320264626807578e-13
-15.8671875,5.3739024598027985e-13
-15.859375,5.2058937470779967627e-13
-15.8515625,5.0597890198320329996e-13
-15.84375,4.932461822456019394e-13
-15.8359375,4.8213882743647569405e-13
-15.828125,4.724510481376946905e-13
-15.8203125,4.6401356000887744079e-13
-15.8125,4.5668601578706420663e-13
-15.8046875,4.5035125583833803841e-13
-15.796875,4.4491088780399586244e-13
-15.7890625,4.4028185092016572059e-13
-15.78125,4.3639371900829189742e-13
-15.7734375,4.3318656400986161827e-13
-15.765625,4.3060924945309281536e-13
-15.7578125,4.2861805696042035809e-13
-15.75,4.2717557314401947464e-13
-15.7421875,4.2624978186597844431e-13
-15.734375,4.2581331980405953365e-13
-15.7265625,4.2584286289630072286e-13
-15.71875,4.2631861846374742085e-13
-15.7109375,4.2722390328090143201e-13
-15.703125,4.2854479204028154761e-13
-15.6953125,4.3026982387270184514e-13
-15.6875,4.3238975707914258197e-13
-15.6796875,4.3489736417953297648e-13
-15.671875,4.3778726091841226117e-13
-15.6640625,4.4105576408408835039e-13
-15.65625,4.447007739692180622e-13
-15.6484375,4.4872167808162554126e-13
-15.640625,4.5311927334651029546e-13
-15.6328125,4.5789570455709261665e-13
-15.625,4.6305441725502982731e-13
-15.6171875,4.686001235739436911e-13
-15.609375,4.7453877987429427012e-13
-15.6015625,4.8087757524761370201e-13
-15.59375,4.8762493018234572299e-13
-15.5859375,4.9479050486993657756e-13
-15.578125,5.0238521679467922411e-13
-15.5703125,5.1042126739932462163e-13
-15.5625,5.18912177755011722e-13
-15.5546875,5.2787283329237959608e-13
-15.546875,5.3731953777410254633e-13
-15.5390625,5.4727007681050374506e-13
-15.53125,5.5774379134212148159e-13
-15.5234375,5.687616616387862534e-13
-15.515625,5.8034640249656438648e-13
-15.5078125,5.9252257045455418113e-13
-15.5,6.0531668400586031085e-13
-15.4921875,6.1875735794424303734e-13
-15.484375,6.3287545317340251402e-13
-15.4765625,6.4770424351352271069e-13
-15.46875,6.632796012740390776e-13
-15.4609375,6.7964020362779261042e-13
-15.453125,6.9682776212585150766e-13
-15.4453125,7.1488727804146146881e-13
-15.4375,7.3386732663429517367e-13
-15.4296875,7.5382037389250811927e-13
-15.421875,7.7480312985217117544e-13
-15.4140625,7.9687694322600350481e-13
-15.40625,8.2010824281357680969e-13
-15.3984375,8.4456903203466934954e-13
-15.390625,8.7033744395225254807e-13
-15.3828125,8.9749836536355009169e-13
-15.375,9.2614413997585286615e-13
-15.3671875,9.5637536239657597934e-13
-15.359375,9.8830177671420615268e-13
-15.3515625,1.0220432959027114899e-12
-15.34375,1.0577311612396612895e-12
-15.3359375,1.095509264504498249e-12
-15.328125,1.1355356600654581069e-12
-15.3203125,1.1779842992584026934e-12
