-10.,-4.1982778868581038579
-9.9921875,-4.1964040766581593913
-9.984375,-4.1945293567373140832
-9.9765625,-4.1926537260670415142
-9.96875,-4.1907771836169617533
-9.9609375,-4.1888997283548367509
-9.953125,-4.1870213592465657171
-9.9453125,-4.1851420752561804848
-9.9375,-4.1832618753458408589
-9.9296875,-4.1813807584758299496
-9.921875,-4.1794987236045494921
-9.9140625,-4.1776157696885151503
-9.90625,-4.1757318956823518059
-9.8984375,-4.1738471005387888329
-9.890625,-4.1719613832086553562
-9.8828125,-4.1700747426408754957
-9.875,-4.1681871777824635947
-9.8671875,-4.1662986875785194336
-9.859375,-4.1644092709722234278
-9.8515625,-4.1625189269048318101
-9.84375,-4.1606276543156717983
-9.8359375,-4.1587354521421367466
-9.828125,-4.1568423193196812817
-9.8203125,-4.1549482547818164235
-9.8125,-4.1530532574601046895
-9.8046875,-4.1511573262841551844
-9.796875,-4.1492604601816186725
-9.7890625,-4.1473626580781826358
-9.78125,-4.1454639188975663149
-9.7734375,-4.1435642415615157343
-9.765625,-4.1416636249897987122
-9.7578125,-4.1397620681001998531
-9.75,-4.137859569808515525
-9.7421875,-4.1359561290285488203
-9.734375,-4.1340517446721044998
-9.7265625,-4.132146415648983921
-9.71875,-4.1302401408669799492
-9.7109375,-4.1283329192318718533
-9.703125,-4.1264247496474201834
-9.6953125,-4.124515631015361633
-9.6875,-4.1226055622354038841
-9.6796875,-4.1206945422052204354
-9.671875,-4.1187825698204454136
-9.6640625,-4.1168696439746683681
-9.65625,-4.1149557635594290485
-9.6484375,-4.113040927464212165
-9.640625,-4.111125134576442132
-9.6328125,-4.1092083837814777938
-9.625,-4.1072906739626071342
-9.6171875,-4.1053720040010419674
-9.609375,-4.1034523727759126128
-9.6015625,-4.1015317791642625513
-9.59375,-4.0996102220410430647
-9.5859375,-4.0976877002791078576
-9.578125,-4.0957642127492076605
-9.5703125,-4.0938397583199848171
-9.5625,-4.0919143358579678517
-9.5546875,-4.0899879442275660203
-9.546875,-4.0880605822910638428
-9.5390625,-4.0861322489086156177
-9.53125,-4.0842029429382399185
-9.5234375,-4.0822726632358140717
-9.515625,-4.0803414086550686169
-9.5078125,-4.0784091780475817486
-9.5,-4.0764759702627737392
-9.4921875,-4.074541784147901344
-9.484375,-4.0726066185480521873
-9.4765625,-4.0706704723061391299
-9.46875,-4.0687333442628946185
-9.4609375,-4.0667952332568650151
-9.453125,-4.064856138124404909
-9.4453125,-4.0629160576996714089
-9.4375,-4.0609749908146184161
-9.4296875,-4.0590329362989908791
-9.421875,-4.0570898929803190286
-9.4140625,-4.0551458596839125933
-9.40625,-4.0532008352328549967
-9.3984375,-4.0512548184479975343
-9.390625,-4.0493078081479535312
-9.3828125,-4.0473598031490924803
-9.375,-4.045410802265534161
-9.3671875,-4.043460804309142738
-9.359375,-4.0415098080895208402
-9.3515625,-4.0395578124140036202
-9.34375,-4.0376048160876527932
-9.3359375,-4.0356508179132506566
-9.328125,-4.0336958166912940888
-9.3203125,-4.0317398112199885281
-9.3125,-4.0297828002952419315
-9.3046875,-4.0278247827106587129
-9.296875,-4.0258657572575336607
-9.2890625,-4.0239057227248458356
-9.28125,-4.0219446778992524464
-9.2734375,-4.019982621565082707
-9.265625,-4.0180195525043316707
-9.2578125,-4.0160554694966540449
-9.25,-4.0140903713193579844
-9.2421875,-4.0121242567473988639
-9.234375,-4.0101571245533730287
-9.2265625,-4.0081889735075115249
-9.21875,-4.0062198023776738083
-9.2109375,-4.0042496099293414311
-9.203125,-4.0022783949256117082
-9.1953125,-4.0003061561271913609
-9.1875,-3.9983328922923901399
-9.1796875,-3.9963586021771144257
-9.171875,-3.9943832845348608077
-9.1640625,-3.9924069381167096412
-9.15625,-3.9904295616713185823
-9.1484375,-3.9884511539449161007
-9.140625,-3.9864717136812949707
-9.1328125,-3.9844912396218057389
-9.125,-3.9825097305053501709
-9.1171875,-3.9805271850683746739
-9.109375,-3.9785436020448636985
-9.1015625,-3.9765589801663331161
-9.09375,-3.9745733181618235748
-9.0859375,-3.9725866147578938318
-9.078125,-3.9705988686786140629
-9.0703125,-3.9686100786455591491
-9.0625,-3.96662024337780194
-9.0546875,-3.964629361591906494
-9.046875,-3.9626374320019212947
-9.0390625,-3.9606444533193724447
-9.03125,-3.9586504242532568348
-9.0234375,-3.9566553435100352908
-9.015625,-3.954659209793625695
-9.0078125,-3.9526620218053960856
-9.,-3.9506637782441577305
-8.9921875,-3.9486644778061581782
-8.984375,-3.9466641191850742842
-8.9765625,-3.9446627010720052127
-8.96875,-3.9426602221554654148
-8.9609375,-3.9406566811213775815
-8.953125,-3.9386520766530655724
-8.9453125,-3.9366464074312473197
-8.9375,-3.9346396721340277077
-8.9296875,-3.9326318694368914267
-8.921875,-3.9306229980126958031
-8.9140625,-3.9286130565316636028
-8.90625,-3.9266020436613758111
-8.8984375,-3.9245899580667643859
-8.890625,-3.9225767984101049864
-8.8828125,-3.9205625633510096755
-8.875,-3.9185472515464195977
-8.8671875,-3.9165308616505976299
-8.859375,-3.9145133923151210073
-8.8515625,-3.9124948421888739229
-8.84375,-3.9104752099180401011
-8.8359375,-3.9084544941460953451
-8.828125,-3.9064326935138000579
-8.8203125,-3.9044098066591917369
-8.8125,-3.9023858322175774421
-8.8046875,-3.9003607688215262374
-8.796875,-3.8983346151008616055
-8.7890625,-3.8963073696826538357
-8.78125,-3.8942790311912123846
-8.7734375,-3.8922495982480782097
-8.765625,-3.8902190694720160763
-8.7578125,-3.8881874434790068364
-8.75,-3.8861547188822396806
-8.7421875,-3.8841208942921043616
-8.734375,-3.8820859683161833916
-8.7265625,-3.8800499395592442099
-8.71875,-3.8780128066232313244
-8.7109375,-3.8759745681072584234
-8.703125,-3.8739352226076004607
-8.6953125,-3.8718947687176857111
-8.6875,-3.8698532050280877987
-8.6796875,-3.8678105301265176951
-8.671875,-3.8657667425978156908
-8.6640625,-3.8637218410239433362
-8.65625,-3.8616758239839753544
-8.6484375,-3.8596286900540915249
-8.640625,-3.8575804378075685378
-8.6328125,-3.8555310658147718195
-8.625,-3.8534805726431473276
-8.6171875,-3.8514289568572133174
-8.609375,-3.8493762170185520785
-8.6015625,-3.847322351685801641
-8.59375,-3.8452673594146474521
-8.5859375,-3.8432112387578140229
-8.578125,-3.8411539882650565444
-8.5703125,-3.8390956064831524734
-8.5625,-3.8370360919558930883
-8.5546875,-3.8349754432240750133
-8.546875,-3.8329136588254917128
-8.5390625,-3.8308507372949249543
-8.53125,-3.8287866771641362405
-8.5234375,-3.8267214769618582106
-8.515625,-3.8246551352137860089
-8.5078125,-3.822587650442568624
-8.5,-3.8205190211678001945
-8.4921875,-3.8184492459060112842
-8.484375,-3.8163783231706601248
-8.4765625,-3.814306251472123827
-8.46875,-3.8122330293176895588
-8.4609375,-3.8101586552115456923
-8.453125,-3.8080831276547729176
-8.4453125,-3.8060064451453353238
-8.4375,-3.8039286061780714481
-8.4296875,-3.8018496092446852913
-8.421875,-3.7997694528337373002
-8.4140625,-3.7976881354306353176
-8.40625,-3.7956056555176254983
-8.3984375,-3.7935220115737831916
-8.390625,-3.7914372020750037905
-8.3828125,-3.7893512254939935469
-8.375,-3.7872640803002603532
-8.3671875,-3.7851757649601044889
-8.359375,-3.7830862779366093344
-8.3515625,-3.780995617689632049
-8.34375,-3.778903782675794215
-8.3359375,-3.7768107713484724474
-8.328125,-3.7747165821577889679
-8.3203125,-3.7726212135506021447
-8.3125,-3.7705246639704969965
-8.3046875,-3.7684269318577756614
-8.296875,-3.7663280156494478306
-8.2890625,-3.7642279137792211457
-8.28125,-3.762126624677491561
