0	0	0
0	0.3333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333	0
0	0.6666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667	0
0	1.	0
0	1.333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333	0
0	1.666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667	0
0	2.	0
0	2.333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333	0
0	2.666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667	0
0	3.	0
0	3.333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333	0
0.2	0	0.127890744869887380039038596059546677405862044422778663001861503437552604219870207262514750546318531
0.2	0.3333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333	0.05588169527444739988714901730225079490900417401165177502673425903155597223222518075212172165508643377
0.2	0.6666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667	0.02252998583413304735374999620683172347769582468127341797765119764713679336548585538846726492006199112
0.2	1.	0.008510924886677252858926489639439686877309246519107624599408805599454765645610409328693770579329034017
0.2	1.333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333	0.003044186531262190936483558185573598421309219159253536268581085950083442529268760120582237563439109811
0.2	1.666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667	0.001038836291492503804519265406995514586271882098131334915969729566816494720124566647678218293231248446
0.2	2.	0.0003401778452760952447380294324793120902470070342473640083954890272991350613057046182133640153607012617
0.2	2.333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333	0.0001073759745859934853230593639109957690527280150254838214916704963218781529434489523630219232850581165
0.2	2.666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667	0.00003278879046202921130928024438450984877555853044331385870333631992368523174147155127682370465197126774
0.2	3.	9.715254841797715964474180546625210668202946262142311523906716843831911397900590131943042608309198542e-6
0.2	3.333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333	2.800104854540023108617579900456430853578358230630360765821495486310163720502715531491549636698058969e-6
0.4	0	0.259204050950795367601006306897914757426493441488318276648188845933558217859816902199890785734320258
0.4	0.3333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333	0.1423544550371358714843254788510560360594044962578555502040592528189917222365453538789539510468194369
0.4	0.6666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667	0.07219064852606943332122322178519888591633335592446601904851258288631541823254436140749640165860804058
0.4	1.	0.0343168802683702875228185154526398473271789847267426724874974280883584281691599103652572986086492565
0.4	1.333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333	0.01545034400058913332316581053916699029622986177043231077079095002071273716887139734848589769924095088
0.4	1.666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667	0.006637971901075653573687396980894211795103015994537533386148967893629063720191250187815470887552272178
0.4	2.	0.002737013293266417576842389169374527705553373459694808211945788660354451609096531658876931215738996376
0.4	2.333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333	0.001087942255466888240003764987105750142369123999475143449033413637909079452803349310716651259614267478
0.4	2.666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667	0.0004183949081186256129725975991387163404790838205792751891742087022423858314955767517263441284804829717
0.4	3.	0.0001561364304519107615889165216672908248416385782017818881390681383009820458009282793097975332324944024
0.4	3.333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333	0.00005668062798780699520857751371337074914281397969693120228131599893442155344883813361530487722830502529
0.6	0	0.3974723773988734581341444174159057019769027352874125325976233129484753870952394803465228620866660118
0.6	0.3333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333	0.2488939224471441480594871399515542183071957569538117268672871971449121874504918315267855003980608545
0.6	0.6666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667	0.1440867467387419995966356116275242797894012419008037037111074330125374451152154739143222189212597069
0.6	1.	0.07824680428079030862481859001489539922761776661547624139167409809242536453703768984417020360747683062
0.6	1.333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333	0.04026412596652871263812797210764428871495938190480951556994912599035112485448252050976435242642260325
0.6	1.666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667	0.01977780582050693299445931404101379711074170272164888386246068053460421047104597641251306999371551632
0.6	2.	0.009325741989389494102975440001576214923942463310126568960575777393273400531065952793864474515407440923
0.6	2.333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333	0.00423985601749418666966027247106353144110993895459876691013633161690617631324685074391583557181856081
0.6	2.666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667	0.001865209068911564160905791748107872245556844076905639469750475568997876895716300086729061192025649448
0.6	3.	0.0007963164813717290378361487206259209793598852235486292413928504409486017570455905164227817725335948884
0.6	3.333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333	0.0003307438267356132821429688266040092726434203988389439795455862886075548958918041879388653287311974411
0.8	0	0.5464517599657860616883762186610782942632080859176071646764181990841392017600340235363806583311211797
0.8	0.3333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333	0.3745790012093296153669508551334297151623474846466608540306446027969547084753953868790755270918095729
0.8	0.6666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667	0.2377636843146193862775498312228352484985429171704694285883070134730038611065856338785012040509651725
0.8	1.	0.1417139155461686768956143129106301549232489285292987828284563928807407471514391595976616809377692031
0.8	1.333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333	0.08008871458689650798932457744957327271673510764031466428329327280672102836965217200228438387419236484
0.8	1.666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667	0.04322483486307673231439878458235341284469234726868836864249302896510527760253608130323315796339235614
0.8	2.	0.02240169846900934462919775545382092078499547580453999560776538321946408307159448711277173303602821347
0.8	2.333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333	0.01119682818139498874649375925615490674172877661621622182495841059586531188896576782999909706928520099
0.8	2.666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667	0.005416230239653312903865801658943964947488985240189083948511477799938210437745633818514807081296074081
0.8	3.	0.002542979580105149778402706692616433211057103300227570870027583397368611663892062045090260085520942449
0.8	3.333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333	0.001161677730413718342159977248932001518869947683922989734135837733064768339888308109671512084115776293
1.	0	0.7102431859378908887385266778116507449444099583297031981230151655739691156882381809773540391579117258
1.	0.3333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333	0.5208815753338075378171511470777097091460303976531431904097137401061869065269588597169504348739100692
1.	0.6666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667	0.354450123015544033335872882155263665290324205767928216032762059497749716212545022788546776499079839
1.	1.	0.2267643810558086368261753538677918847361832955676687095737719815374595587599634353384819291648013737
1.	1.333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333	0.1376706789659925345194624071312989892167896893683584088891877358346603705269285593502317724485475012
1.	1.666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667	0.0798651666786473451397395907585596278347020231982617775449370898293554312669986851679608668937022485
1.	2.	0.04450783303707983406099761891271449275943050620709051397858141042052093465600926351357177713997153058
1.	2.333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333	0.02392842557638407101917846258798490385331737379788344132238451591463863003378528263558652584653636819
1.	2.666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667	0.01245319662651172972378003445730409930607072992528423450108376198036601698443646915750833535916610627
1.	3.	0.006291730749650544377149207984263417155938698541851600660068381439670007433465971926831139867247761756
