-100.,0.17675339323955287809,0.024273887680160131606
-99.984375,0.17082975073707581348,0.051484628702534965571
-99.96875,0.16074458224467589556,0.077441188500092791179
-99.953125,0.14674417698121517534,0.10151154205565744347
-99.9375,0.12917009561923284238,0.12310979603891752136
-99.921875,0.10845080897726924097,0.14171043339700853109
-99.90625,0.08509122603134335906,0.1568610791631317809
-99.890625,0.059660367800622952886,0.16819347788838412649
-99.875,0.032777488549209040345,0.17543241691801605943
-99.859375,0.0050969832482558440247,0.17840237996931984551
-99.84375,-0.022707550542919710435,0.17703177089394649983
-99.828125,-0.049959707991905119137,0.17135460676780443465
-99.8125,-0.07599673036244616365,0.16150964110057057578
-99.796875,-0.10018561625756848254,0.14773694049195275893
-99.78125,-0.12193849924986739025,0.13037199996144469847
-99.765625,-0.14072691861432519345,0.1098375419382634091
-99.75,-0.15609463713517468495,0.086633200068430410833
-99.734375,-0.167668695594823566,0.061323340215813843686
-99.71875,-0.17516843669321373979,0.034523316064864402526
-99.703125,-0.17841228073264188363,0.0068844944883468347547
-99.6875,-0.17732209022332299919,-0.020921584584542653309
-99.671875,-0.17192501928072491545,-0.048219528383753110013
-99.65625,-0.16235280486610008094,-0.074346494883898603994
-99.640625,-0.14883851907801542365,-0.098668281393450140347
-99.625,-0.13171086332475274501,-0.1205947078021870329
-99.609375,-0.11138614480003584622,-0.13959392162893713348
-99.59375,-0.088358131803811846201,-0.15520527852939236945
-99.578125,-0.063186035738267402003,-0.16705048681706020006
-99.5625,-0.036480912828512932821,-0.17484274696210567423
-99.546875,-0.0088908166780166285583,-0.17839366592466580825
-99.53125,0.018914937243315676039,-0.17761778035716971818
-99.515625,0.046262012882698590883,-0.17253458085374607858
-99.5,0.072487406459128009812,-0.16326799011911495878
-99.484375,0.09695551435378482226,-0.15004330969976414354
-99.46875,0.11907352678061002539,-0.13318171126801194676
-99.453125,0.13830577468740738083,-0.11309240788842358977
-99.4375,0.15418668305326231614,-0.09026269678799384018
-99.421875,0.16633201783866064163,-0.065246116541671765275
-99.40625,0.17444815547410524919,-0.038649007034133604512
-99.390625,0.17833915192349507715,-0.011115798973800197414
-99.375,0.17791144185578729847,0.016686609805564151485
-99.359375,0.17317605600043661644,0.044085012244312945207
-99.34375,0.16424830495063163893,0.070416192569694061251
-99.328125,0.15134493905317164264,0.095042974750341408969
-99.3125,0.13477885509803918903,0.1173696306922937892
-99.296875,0.11495147981678821984,0.13685627583445281453
-99.28125,0.092343016284353643349,0.15303190465072324313
-99.265625,0.067500790841056701207,0.16550575179423363128
-99.25,0.041025983869975027354,0.17397670541180422904
-99.234375,0.013559066581119981308,0.1782405465182115065
-99.21875,-0.01423570306188673807,0.17819484109637002604
-99.203125,-0.041686349723961508772,0.17384136849859734009
-99.1875,-0.068129426530147760223,0.16528602938485007165
-99.171875,-0.092926044589096662006,0.15273623740086879607
-99.15625,-0.11547729904764918935,0.13649585959766947494
-99.140625,-0.13523871946026530873,0.116957829755049474
-99.125,-0.15173339617660556207,0.094594614868643149912
-99.109375,-0.1645634667561480334,0.069946766741503719402
-99.09375,-0.17341968631962719277,0.043609836644683226781
-99.078125,-0.17808885227034001286,0.016219970272681850854
-99.0625,-0.17845890583250681877,-0.011561468220395558633
-99.046875,-0.17452158909648679508,-0.039063871211713608875
-99.03125,-0.1663725953690515792,-0.065623575629491537472
-99.015625,-0.1542092111712094991,-0.090599873227349846245
-99.,-0.13832550874372172211,-0.11339045699576700527
-98.984375,-0.11910520695164575041,-0.13344593155901933385
-98.96875,-0.097012374602085178367,-0.15028303833217731721
-98.953125,-0.072580202054069950077,-0.16349627753516637126
-98.9375,-0.046398113360971556472,-0.17276764811377963734
-98.921875,-0.019097530933340619095,-0.17787427225219533775
-98.90625,0.0086633631061948600593,-0.17869372236962711325
-98.890625,0.036215500850415547763,-0.17520692403409708736
-98.875,0.06289505483204049469,-0.16749856675520777869
-98.859375,0.088059427843519633067,-0.15575501472134209556
-98.84375,0.1111027213032707986,-0.14025976977515347929
-98.828125,0.13147031004212454826,-0.12138659782378055558
-98.8125,0.14867217325307359264,-0.099590486040176750692
-98.796875,0.16229466162568471378,-0.075396650280573200201
-98.78125,0.17201041863422369806,-0.049387858872086427597
-98.765625,0.1775862186426184167,-0.022190379195828715925
-98.75,0.17888853484574212236,0.0055411136564372400612
-98.734375,0.17588670486632893833,0.033139302221179827895
-98.71875,0.16865361974615286783,0.059940286196284019859
-98.703125,0.15736392171176714602,0.085299549650232543705
-98.6875,0.14228975602252785357,0.10860745197513592404
-98.671875,0.12379418098039713871,0.12930387046693650749
-98.65625,0.10232239638555185812,0.14689164316516837546
-98.640625,0.078391003011247000686,0.16094848975723219811
-98.625,0.052575552793850293978,0.17113712523643616619
-98.609375,0.025496690263575028047,0.17721332470293949767
-98.59375,-0.0021947806949028078102,0.17903174715359914121
-98.578125,-0.02983354516220276605,0.1765493801251452457
-98.5625,-0.056755764159524613873,0.16982652433180639432
-98.546875,-0.08231501607831669056,0.15902529659378042325
-98.53125,-0.10589780982098788799,0.14440568896396067413
-98.515625,-0.12693829755455242051,0.12631928059532140092
-98.5,-0.14493183454460171254,0.10520075514404578045
-98.484375,-0.15944706154190802893,0.081557429026730536991
-98.46875,-0.17013622095556662812,0.055957043388121298512
-98.453125,-0.17674346069702172687,0.029014114054520194293
-98.4375,-0.17911092808671168402,0.0013751680613793121362
-98.421875,-0.17718250940850743116,-0.026296778262398911759
-98.40625,-0.17100512729498537119,-0.05333812681925503553
-98.390625,-0.16072756676744223736,-0.079100609150554994143
-98.375,-0.14659686002995270665,-0.10296682026996905305
-98.359375,-0.1289523186050139848,-0.12436500287833251565
-98.34375,-0.108217357698628688,-0.14278272823454802713
-98.328125,-0.084889310448687514925,-0.15777914673190652427
-98.3125,-0.05952747768246453296,-0.16899551580774853889
-98.296875,-0.032739700843809467883,-0.17616375435842832837
-98.28125,-0.0051677808489292749651,-0.17911282033720487753
-98.265625,0.022527907040247537088,-0.17777276053475079215
-98.25,0.049684233318787234444,-0.17217633742153297917
-98.234375,0.07565119024885108877,-0.16245819602609402742
-98.21875,0.099807443730738799732,-0.14885159273985519667
-98.203125,0.12157518910718906628,-0.13168276626639422986
-98.1875,0.14043395598269690995,-0.11136308727626044945
-98.171875,0.15593303262151541251,-0.088379176341776031884
-98.15625,0.16770221382207217554,-0.063281228146008739492
-98.140625,0.17546061654451809505,-0.036669822633934783936
